Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-11 00:00:00+00:00,0.0385419987142086,0.03855599835515022,0.032701000571250916,0.03619299829006195,39820131,0.0,0.0
2023-06-12 00:00:00+00:00,0.03619199991226196,0.03625199943780899,0.03462599962949753,0.035284001380205154,19021622,0.0,0.0
2023-06-13 00:00:00+00:00,0.035284001380205154,0.03623899817466736,0.034616000950336456,0.03615399822592735,19008135,0.0,0.0
2023-06-14 00:00:00+00:00,0.03615099936723709,0.037147000432014465,0.035829998552799225,0.03714099898934364,17891865,0.0,0.0
2023-06-15 00:00:00+00:00,0.03714099898934364,0.03767799958586693,0.035854000598192215,0.0358549989759922,17217900,0.0,0.0
2023-06-16 00:00:00+00:00,0.03585899993777275,0.036538999527692795,0.03292600065469742,0.033590998500585556,21531078,0.0,0.0
2023-06-17 00:00:00+00:00,0.033587999641895294,0.03486799821257591,0.032937001436948776,0.034623999148607254,18687978,0.0,0.0
2023-06-18 00:00:00+00:00,0.03462599962949753,0.03615500032901764,0.034425001591444016,0.035673998296260834,13004335,0.0,0.0
2023-06-19 00:00:00+00:00,0.03567799925804138,0.03614399954676628,0.035096000880002975,0.035234998911619186,11453567,0.0,0.0
2023-06-20 00:00:00+00:00,0.03523600101470947,0.03561199828982353,0.03462199866771698,0.035183001309633255,10701055,0.0,0.0
2023-06-21 00:00:00+00:00,0.03518399968743324,0.03861000016331673,0.0350629985332489,0.03838299959897995,122514257,0.0,0.0
2023-06-22 00:00:00+00:00,0.038384001702070236,0.03997199982404709,0.03835799917578697,0.03955399990081787,32292566,0.0,0.0
2023-06-23 00:00:00+00:00,0.039542000740766525,0.040713001042604446,0.039110999554395676,0.039413999766111374,26827347,0.0,0.0
2023-06-24 00:00:00+00:00,0.039413001388311386,0.042093999683856964,0.03936700150370598,0.0410120002925396,21645598,0.0,0.0
2023-06-25 00:00:00+00:00,0.0410120002925396,0.04164800047874451,0.040077999234199524,0.04028800129890442,15546481,0.0,0.0
2023-06-26 00:00:00+00:00,0.04028800129890442,0.04565199837088585,0.04014899954199791,0.040647998452186584,48684320,0.0,0.0
2023-06-27 00:00:00+00:00,0.04065699875354767,0.041273001581430435,0.0388449989259243,0.03906700015068054,22080792,0.0,0.0
2023-06-28 00:00:00+00:00,0.039066001772880554,0.040143001824617386,0.038995999842882156,0.03968200087547302,14239992,0.0,0.0
2023-06-29 00:00:00+00:00,0.03968200087547302,0.03968200087547302,0.037675000727176666,0.03770799934864044,17231213,0.0,0.0
2023-06-30 00:00:00+00:00,0.03770599886775017,0.0394430011510849,0.03765900060534477,0.03829300031065941,12988806,0.0,0.0
2023-07-01 00:00:00+00:00,0.038290999829769135,0.0405380018055439,0.03763499855995178,0.03982799872756004,29208181,0.0,0.0
2023-07-02 00:00:00+00:00,0.03982900083065033,0.040761999785900116,0.03949100151658058,0.03992399945855141,17223614,0.0,0.0
2023-07-03 00:00:00+00:00,0.03992599993944168,0.03994499891996384,0.03897299990057945,0.03946100175380707,15085024,0.0,0.0
2023-07-04 00:00:00+00:00,0.039455998688936234,0.04055200144648552,0.039319999516010284,0.039556000381708145,19521991,0.0,0.0
2023-07-05 00:00:00+00:00,0.039556000381708145,0.03966100141406059,0.0380139984190464,0.03816600143909454,18979010,0.0,0.0
2023-07-06 00:00:00+00:00,0.03817199915647507,0.03862899914383888,0.03700599819421768,0.03719700127840042,19484900,0.0,0.0
2023-07-07 00:00:00+00:00,0.037195999175310135,0.03846200183033943,0.03641600161790848,0.036249998956918716,18507300,0.0,0.0
2023-07-08 00:00:00+00:00,0.036251001060009,0.03696100041270256,0.035989999771118164,0.03673199936747551,12831416,0.0,0.0
2023-07-09 00:00:00+00:00,0.03672799840569496,0.03704199939966202,0.03633200004696846,0.03671799972653389,10950609,0.0,0.0
2023-07-10 00:00:00+00:00,0.0366859994828701,0.03713500127196312,0.03647499904036522,0.0367249995470047,9942095,0.0,0.0
2023-07-11 00:00:00+00:00,0.03669299930334091,0.03735699877142906,0.03600500151515007,0.03692200034856796,14782603,0.0,0.0
2023-07-12 00:00:00+00:00,0.03692400082945824,0.037443000823259354,0.036566998809576035,0.03733700141310692,12885290,0.0,0.0
2023-07-13 00:00:00+00:00,0.03733700141310692,0.03786800056695938,0.03691000118851662,0.03717700019478798,14987008,0.0,0.0
2023-07-14 00:00:00+00:00,0.03717200085520744,0.04006100073456764,0.03669799864292145,0.03990500047802925,27550904,0.0,0.0
2023-07-15 00:00:00+00:00,0.039900001138448715,0.04137599840760231,0.038068000227212906,0.039062000811100006,31585318,0.0,0.0
2023-07-16 00:00:00+00:00,0.03905700147151947,0.04077500104904175,0.038624998182058334,0.039772000163793564,20961719,0.0,0.0
2023-07-17 00:00:00+00:00,0.039771001785993576,0.040153998881578445,0.0388370007276535,0.0388370007276535,18802341,0.0,0.0
2023-07-18 00:00:00+00:00,0.03883799910545349,0.0405069999396801,0.038401998579502106,0.039758000522851944,24720470,0.0,0.0
2023-07-19 00:00:00+00:00,0.039753999561071396,0.042010001838207245,0.039211999624967575,0.0404679998755455,71839116,0.0,0.0
2023-07-20 00:00:00+00:00,0.04048499837517738,0.04469899833202362,0.04026700183749199,0.043435998260974884,116631599,0.0,0.0
2023-07-21 00:00:00+00:00,0.04343700036406517,0.04737300053238869,0.04205000028014183,0.0443120002746582,130118631,0.0,0.0
2023-07-22 00:00:00+00:00,0.044314999133348465,0.04439600184559822,0.04253099858760834,0.043248001486063004,48301827,0.0,0.0
2023-07-23 00:00:00+00:00,0.04324600100517273,0.04324600100517273,0.04142399877309799,0.04169199988245964,38424656,0.0,0.0
2023-07-24 00:00:00+00:00,0.0416949987411499,0.04236200079321861,0.04109499976038933,0.04158499836921692,36536957,0.0,0.0
2023-07-25 00:00:00+00:00,0.041586000472307205,0.04262400045990944,0.040063999593257904,0.0405610017478466,55393254,0.0,0.0
2023-07-26 00:00:00+00:00,0.0405610017478466,0.04084400087594986,0.04005900025367737,0.04056499898433685,34021314,0.0,0.0
2023-07-27 00:00:00+00:00,0.04056699946522713,0.040810998529195786,0.039810001850128174,0.0405380018055439,32965764,0.0,0.0
2023-07-28 00:00:00+00:00,0.04053699970245361,0.041095998138189316,0.04016200080513954,0.04052300006151199,38646013,0.0,0.0
2023-07-29 00:00:00+00:00,0.04052300006151199,0.040998999029397964,0.03992699831724167,0.04097500070929527,31739371,0.0,0.0
2023-07-30 00:00:00+00:00,0.04097500070929527,0.04192499816417694,0.04096199944615364,0.04190700128674507,26845791,0.0,0.0
2023-07-31 00:00:00+00:00,0.041909001767635345,0.04223499819636345,0.04053099825978279,0.04115299880504608,17977703,0.0,0.0
2023-08-01 00:00:00+00:00,0.04115299880504608,0.041436001658439636,0.04032700136303902,0.040748000144958496,15230454,0.0,0.0
2023-08-02 00:00:00+00:00,0.040748998522758484,0.040748998522758484,0.03984199836850166,0.040497999638319016,20522794,0.0,0.0
2023-08-03 00:00:00+00:00,0.04049700126051903,0.04192399978637695,0.039872001856565475,0.04135800153017044,47482982,0.0,0.0
2023-08-04 00:00:00+00:00,0.04135800153017044,0.042840998619794846,0.04133500158786774,0.04195399954915047,49394172,0.0,0.0
2023-08-05 00:00:00+00:00,0.0419670008122921,0.04221700131893158,0.04134799912571907,0.04170599952340126,29757765,0.0,0.0
2023-08-06 00:00:00+00:00,0.04170599952340126,0.04178600013256073,0.04058599844574928,0.04121199995279312,21858413,0.0,0.0
2023-08-07 00:00:00+00:00,0.04121299833059311,0.04671600088477135,0.04113899916410446,0.045010000467300415,94519524,0.0,0.0
2023-08-08 00:00:00+00:00,0.04500100016593933,0.045118000358343124,0.042948998510837555,0.044179998338222504,42855468,0.0,0.0
2023-08-09 00:00:00+00:00,0.04417699947953224,0.04906800016760826,0.04404500126838684,0.04851900041103363,133184380,0.0,0.0
2023-08-10 00:00:00+00:00,0.048514001071453094,0.04982699826359749,0.04697899892926216,0.047001998871564865,83150546,0.0,0.0
2023-08-11 00:00:00+00:00,0.04699999839067459,0.04702499881386757,0.04522399976849556,0.045531999319791794,36811292,0.0,0.0
2023-08-12 00:00:00+00:00,0.04553300142288208,0.04553300142288208,0.04427500069141388,0.04455599933862686,24540132,0.0,0.0
2023-08-13 00:00:00+00:00,0.04455700144171715,0.04529299959540367,0.043912000954151154,0.04436999931931496,18490971,0.0,0.0
2023-08-14 00:00:00+00:00,0.04437199980020523,0.04499499872326851,0.04400800168514252,0.044860001653432846,15061829,0.0,0.0
2023-08-15 00:00:00+00:00,0.04485899955034256,0.05295100063085556,0.044856999069452286,0.051649998873472214,231551858,0.0,0.0
2023-08-16 00:00:00+00:00,0.051646001636981964,0.0591760016977787,0.05111100152134895,0.05312399938702583,301370413,0.0,0.0
2023-08-17 00:00:00+00:00,0.05313500016927719,0.05415400117635727,0.048103999346494675,0.04927400127053261,219813421,0.0,0.0
2023-08-18 00:00:00+00:00,0.04925600066781044,0.049665000289678574,0.042541999369859695,0.04528599977493286,113220308,0.0,0.0
2023-08-19 00:00:00+00:00,0.04528199881315231,0.046702999621629715,0.04290099814534187,0.04639099910855293,69665740,0.0,0.0
2023-08-20 00:00:00+00:00,0.04639099910855293,0.053585998713970184,0.04639099910855293,0.051249001175165176,188463543,0.0,0.0
2023-08-21 00:00:00+00:00,0.05124500021338463,0.05177700147032738,0.04811700060963631,0.04822700098156929,75966063,0.0,0.0
2023-08-22 00:00:00+00:00,0.04822099953889847,0.05064700171351433,0.04741799831390381,0.048009999096393585,117591532,0.0,0.0
2023-08-23 00:00:00+00:00,0.04800799861550331,0.0498029999434948,0.045235998928546906,0.04626699909567833,86844515,0.0,0.0
2023-08-24 00:00:00+00:00,0.04626699909567833,0.04862000048160553,0.045556001365184784,0.04857899993658066,86188356,0.0,0.0
2023-08-25 00:00:00+00:00,0.048579998314380646,0.049508001655340195,0.046647001057863235,0.04703700169920921,66644911,0.0,0.0
2023-08-26 00:00:00+00:00,0.047015998512506485,0.048840999603271484,0.046452999114990234,0.04679600149393082,65945699,0.0,0.0
2023-08-27 00:00:00+00:00,0.04679600149393082,0.04686199873685837,0.044870998710393906,0.0460520014166832,39697320,0.0,0.0
2023-08-28 00:00:00+00:00,0.04605099931359291,0.04712900146842003,0.04572200030088425,0.046234000474214554,57807691,0.0,0.0
2023-08-29 00:00:00+00:00,0.04623299837112427,0.04643300175666809,0.04403499886393547,0.044498998671770096,41726103,0.0,0.0
2023-08-30 00:00:00+00:00,0.04450099915266037,0.04537799954414368,0.04195300117135048,0.04457499831914902,67875816,0.0,0.0
2023-08-31 00:00:00+00:00,0.044576000422239304,0.04458799958229065,0.04185200110077858,0.042233001440763474,40591836,0.0,0.0
2023-09-01 00:00:00+00:00,0.042236000299453735,0.042353998869657516,0.040665000677108765,0.0413689985871315,42627790,0.0,0.0
2023-09-02 00:00:00+00:00,0.041370999068021774,0.04171900078654289,0.0388449989259243,0.039691999554634094,49021326,0.0,0.0
2023-09-03 00:00:00+00:00,0.039691999554634094,0.040070999413728714,0.038107000291347504,0.03949100151658058,49869668,0.0,0.0
2023-09-04 00:00:00+00:00,0.03949100151658058,0.040001001209020615,0.038343001157045364,0.03863999992609024,33765938,0.0,0.0
2023-09-05 00:00:00+00:00,0.038637999445199966,0.03903999924659729,0.038120001554489136,0.038339000195264816,25802492,0.0,0.0
2023-09-06 00:00:00+00:00,0.038346000015735626,0.03956099972128868,0.03807400166988373,0.039301998913288116,25542907,0.0,0.0
2023-09-07 00:00:00+00:00,0.03929699957370758,0.039785001426935196,0.03824799880385399,0.039399001747369766,26286221,0.0,0.0
2023-09-08 00:00:00+00:00,0.039406999945640564,0.040004998445510864,0.038989998400211334,0.040004998445510864,17516439,0.0,0.0
2023-09-09 00:00:00+00:00,0.040004998445510864,0.04068800061941147,0.039590999484062195,0.04002000018954277,20194307,0.0,0.0
2023-09-10 00:00:00+00:00,0.04002000018954277,0.040242999792099,0.03932100161910057,0.039361000061035156,11619424,0.0,0.0
2023-09-11 00:00:00+00:00,0.03935899958014488,0.03935899958014488,0.03793900087475777,0.03832300007343292,21837589,0.0,0.0
2023-09-12 00:00:00+00:00,0.03832300007343292,0.03844799846410751,0.03633200004696846,0.03709699958562851,30415834,0.0,0.0
2023-09-13 00:00:00+00:00,0.037098001688718796,0.03824999928474426,0.03692200034856796,0.03765999898314476,20925909,0.0,0.0
2023-09-14 00:00:00+00:00,0.03765900060534477,0.03992300108075142,0.03755699843168259,0.039774999022483826,27485900,0.0,0.0
2023-09-15 00:00:00+00:00,0.039774999022483826,0.042249999940395355,0.03977299854159355,0.04159099981188774,92014525,0.0,0.0
2023-09-16 00:00:00+00:00,0.04160499945282936,0.04195300117135048,0.040132999420166016,0.04195300117135048,29747613,0.0,0.0
2023-09-17 00:00:00+00:00,0.041951000690460205,0.04217600077390671,0.04101699963212013,0.041728001087903976,20652360,0.0,0.0
2023-09-18 00:00:00+00:00,0.0417339988052845,0.041735999286174774,0.03971000015735626,0.040024999529123306,15565240,0.0,0.0
2023-09-19 00:00:00+00:00,0.04002099856734276,0.0416329987347126,0.03964800015091896,0.04047999903559685,18235763,0.0,0.0
2023-09-20 00:00:00+00:00,0.040477000176906586,0.041269998997449875,0.04040300101041794,0.04114599898457527,15555703,0.0,0.0
2023-09-21 00:00:00+00:00,0.04114599898457527,0.04143400117754936,0.040483999997377396,0.041012998670339584,15855750,0.0,0.0
2023-09-22 00:00:00+00:00,0.041012998670339584,0.041861001402139664,0.04045199975371361,0.041019000113010406,247915988,0.0,0.0
2023-09-23 00:00:00+00:00,0.04101800173521042,0.041297998279333115,0.04077199846506119,0.04123200103640556,12111727,0.0,0.0
2023-09-24 00:00:00+00:00,0.04123000055551529,0.042417000979185104,0.04111599922180176,0.042417000979185104,16071340,0.0,0.0
2023-09-25 00:00:00+00:00,0.042420998215675354,0.042465001344680786,0.04068500176072121,0.040734000504016876,13272962,0.0,0.0
2023-09-26 00:00:00+00:00,0.04073600098490715,0.041464999318122864,0.040612999349832535,0.04137299954891205,19976662,0.0,0.0
2023-09-27 00:00:00+00:00,0.04136599972844124,0.04136599972844124,0.04037199914455414,0.040681999176740646,271257449,0.0,0.0
2023-09-28 00:00:00+00:00,0.04067999869585037,0.04120900109410286,0.04021399840712547,0.040752001106739044,223415567,0.0,0.0
2023-09-29 00:00:00+00:00,0.040748998522758484,0.04084499925374985,0.040456000715494156,0.040869999676942825,35602019,0.0,0.0
2023-09-30 00:00:00+00:00,0.04086799919605255,0.040839001536369324,0.04050099849700928,0.04058000072836876,28018873,0.0,0.0
2023-10-01 00:00:00+00:00,0.040578000247478485,0.04102199897170067,0.04058999940752983,0.040787000209093094,13608598,0.0,0.0
2023-10-02 00:00:00+00:00,0.040787000209093094,0.041788000613451004,0.04072900116443634,0.04164699837565422,31706910,0.0,0.0
2023-10-03 00:00:00+00:00,0.04164599999785423,0.04263800010085106,0.04097000136971474,0.041290998458862305,54058625,0.0,0.0
2023-10-04 00:00:00+00:00,0.041290998458862305,0.04274800047278404,0.0408720001578331,0.04087600111961365,56085990,0.0,0.0
2023-10-05 00:00:00+00:00,0.04087800160050392,0.04096100106835365,0.04001700133085251,0.04025699943304062,42525501,0.0,0.0
2023-10-06 00:00:00+00:00,0.04025600105524063,0.0403049997985363,0.03940900042653084,0.0394739992916584,33105005,0.0,0.0
2023-10-07 00:00:00+00:00,0.0394739992916584,0.03963200002908707,0.03942300006747246,0.03958199918270111,36502162,0.0,0.0
2023-10-08 00:00:00+00:00,0.03957999870181084,0.039712999016046524,0.03923700004816055,0.039400000125169754,24493127,0.0,0.0
2023-10-09 00:00:00+00:00,0.03940799832344055,0.03949600085616112,0.039131999015808105,0.03932899981737137,17762724,0.0,0.0
2023-10-10 00:00:00+00:00,0.03932899981737137,0.03942599892616272,0.03765000030398369,0.0379519984126091,32008566,0.0,0.0
2023-10-11 00:00:00+00:00,0.03795100003480911,0.038731999695301056,0.03791499882936478,0.038196999579668045,25870368,0.0,0.0
2023-10-12 00:00:00+00:00,0.03820199891924858,0.03834199905395508,0.03716399893164635,0.037856001406908035,25360852,0.0,0.0
2023-10-13 00:00:00+00:00,0.037856001406908035,0.03784700110554695,0.03702399879693985,0.03744800016283989,26504619,0.0,0.0
2023-10-14 00:00:00+00:00,0.037452999502420425,0.038853999227285385,0.03732699900865555,0.03849099949002266,21778561,0.0,0.0
2023-10-15 00:00:00+00:00,0.03849000111222267,0.03872299939393997,0.03837599977850914,0.0386199988424778,17141717,0.0,0.0
2023-10-16 00:00:00+00:00,0.03861900046467781,0.03894700109958649,0.03850699961185455,0.03849299997091293,19524868,0.0,0.0
2023-10-17 00:00:00+00:00,0.03849700093269348,0.039792999625205994,0.03843099996447563,0.03890899941325188,28425682,0.0,0.0
2023-10-18 00:00:00+00:00,0.03890800103545189,0.03904600068926811,0.03800699859857559,0.038339998573064804,26237680,0.0,0.0
2023-10-19 00:00:00+00:00,0.03834100067615509,0.039877999573946,0.038279999047517776,0.0390859991312027,60012120,0.0,0.0
2023-10-20 00:00:00+00:00,0.039083998650312424,0.039110999554395676,0.03770099952816963,0.03775399923324585,35118471,0.0,0.0
2023-10-21 00:00:00+00:00,0.03775700181722641,0.03935199975967407,0.037762001156806946,0.03903700038790703,35593377,0.0,0.0
2023-10-22 00:00:00+00:00,0.03903700038790703,0.04058200120925903,0.03899800032377243,0.040352001786231995,29929404,0.0,0.0
2023-10-23 00:00:00+00:00,0.040348999202251434,0.04109099879860878,0.039877999573946,0.041046999394893646,35331634,0.0,0.0
2023-10-24 00:00:00+00:00,0.04112600162625313,0.04270000010728836,0.04033700004220009,0.04228900000452995,52717201,0.0,0.0
2023-10-25 00:00:00+00:00,0.04228699952363968,0.043719999492168427,0.04148700088262558,0.04223399981856346,74890367,0.0,0.0
2023-10-26 00:00:00+00:00,0.042238999158144,0.04331199824810028,0.041843999177217484,0.04303700104355812,38116750,0.0,0.0
2023-10-27 00:00:00+00:00,0.043042998760938644,0.0447469986975193,0.0424019992351532,0.04362799972295761,79218374,0.0,0.0
2023-10-28 00:00:00+00:00,0.04364199936389923,0.043744999915361404,0.04168099910020828,0.04204599931836128,54435161,0.0,0.0
2023-10-29 00:00:00+00:00,0.04204700142145157,0.04311399906873703,0.04201599955558777,0.04284299910068512,24278208,0.0,0.0
2023-10-30 00:00:00+00:00,0.04283899813890457,0.04361499845981598,0.04227599874138832,0.04333300143480301,26599386,0.0,0.0
2023-10-31 00:00:00+00:00,0.04332999885082245,0.04419799894094467,0.04296899959445,0.04415399953722954,49438428,0.0,0.0
2023-11-01 00:00:00+00:00,0.04414299875497818,0.044318001717329025,0.0417650006711483,0.04319699853658676,54901112,0.0,0.0
2023-11-02 00:00:00+00:00,0.04319699853658676,0.04438899829983711,0.04175899922847748,0.04400299862027168,66860035,0.0,0.0
2023-11-03 00:00:00+00:00,0.04400600120425224,0.04632199928164482,0.04383699968457222,0.04551900178194046,98493488,0.0,0.0
2023-11-04 00:00:00+00:00,0.045524001121520996,0.045593999326229095,0.04351399838924408,0.04426699876785278,39346854,0.0,0.0
2023-11-05 00:00:00+00:00,0.044270001351833344,0.04520399868488312,0.043956998735666275,0.04500700160861015,21492726,0.0,0.0
2023-11-06 00:00:00+00:00,0.04500500112771988,0.04566499963402748,0.04453200101852417,0.04517799988389015,28297267,0.0,0.0
2023-11-07 00:00:00+00:00,0.045177001506090164,0.04761800169944763,0.04472799971699715,0.04745800048112869,30684097,0.0,0.0
2023-11-08 00:00:00+00:00,0.04746200144290924,0.05033700168132782,0.04582099989056587,0.046852998435497284,89010942,0.0,0.0
2023-11-09 00:00:00+00:00,0.046852998435497284,0.049619998782873154,0.04651999846100807,0.04933499917387962,60642977,0.0,0.0
2023-11-10 00:00:00+00:00,0.0493290014564991,0.050873998552560806,0.04639099910855293,0.048930998891592026,86056769,0.0,0.0
2023-11-11 00:00:00+00:00,0.04883800074458122,0.05147799849510193,0.04873799905180931,0.05140199884772301,63327401,0.0,0.0
2023-11-12 00:00:00+00:00,0.051396001130342484,0.052622001618146896,0.0499889999628067,0.05064300075173378,76289030,0.0,0.0
2023-11-13 00:00:00+00:00,0.050648000091314316,0.051872000098228455,0.04934699833393097,0.050815001130104065,60866981,0.0,0.0
2023-11-14 00:00:00+00:00,0.050818998366594315,0.051739998161792755,0.04789000004529953,0.04818499833345413,55006686,0.0,0.0
2023-11-15 00:00:00+00:00,0.048149000853300095,0.048385001718997955,0.045621998608112335,0.046824000775814056,53942955,0.0,0.0
2023-11-16 00:00:00+00:00,0.046824000775814056,0.04981200024485588,0.04666300117969513,0.049772001802921295,54720404,0.0,0.0
2023-11-17 00:00:00+00:00,0.04973199963569641,0.051364000886678696,0.048597998917102814,0.04897899925708771,68134624,0.0,0.0
2023-11-18 00:00:00+00:00,0.04898500069975853,0.05480799823999405,0.04822099953889847,0.05123800039291382,123617722,0.0,0.0
2023-11-19 00:00:00+00:00,0.05124400183558464,0.05236100032925606,0.04837699979543686,0.04950600117444992,63522335,0.0,0.0
2023-11-20 00:00:00+00:00,0.04950900003314018,0.05030599981546402,0.04837799817323685,0.05025399848818779,36181954,0.0,0.0
2023-11-21 00:00:00+00:00,0.05025399848818779,0.05421299859881401,0.05025399848818779,0.05283199995756149,101121941,0.0,0.0
2023-11-22 00:00:00+00:00,0.05284599959850311,0.05284599959850311,0.04651099815964699,0.04685499891638756,78099682,0.0,0.0
2023-11-23 00:00:00+00:00,0.046845998615026474,0.050776999443769455,0.04663100093603134,0.050046999007463455,52595652,0.0,0.0
2023-11-24 00:00:00+00:00,0.05004100129008293,0.05046899989247322,0.04841899871826172,0.049150001257658005,40787805,0.0,0.0
2023-11-25 00:00:00+00:00,0.049153998494148254,0.05013199895620346,0.04903599992394447,0.04944999888539314,36670678,0.0,0.0
2023-11-26 00:00:00+00:00,0.04944400116801262,0.05049800127744675,0.04935299977660179,0.05042300000786781,30701798,0.0,0.0
2023-11-27 00:00:00+00:00,0.05042099952697754,0.05069199949502945,0.04904999956488609,0.049938999116420746,34694424,0.0,0.0
2023-11-28 00:00:00+00:00,0.049936000257730484,0.0500900000333786,0.04769299924373627,0.04872100055217743,40921025,0.0,0.0
2023-11-29 00:00:00+00:00,0.0487309992313385,0.048629000782966614,0.04707400128245354,0.048121001571416855,37473210,0.0,0.0
2023-11-30 00:00:00+00:00,0.04812699928879738,0.048250000923871994,0.047200001776218414,0.04737300053238869,35932419,0.0,0.0
2023-12-01 00:00:00+00:00,0.04737100005149841,0.04803499951958656,0.047527000308036804,0.04769499972462654,34365826,0.0,0.0
2023-12-02 00:00:00+00:00,0.04769600182771683,0.04837900027632713,0.04750100150704384,0.0479389987885952,31295869,0.0,0.0
2023-12-03 00:00:00+00:00,0.047944001853466034,0.04922100156545639,0.04787300154566765,0.049201998859643936,33774193,0.0,0.0
2023-12-04 00:00:00+00:00,0.04919999837875366,0.04927999898791313,0.048392001539468765,0.04900199919939041,34280887,0.0,0.0
2023-12-05 00:00:00+00:00,0.04899999871850014,0.050735000520944595,0.04888699948787689,0.05052400007843971,81429439,0.0,0.0
2023-12-06 00:00:00+00:00,0.05052600055932999,0.05243600159883499,0.0504550002515316,0.05233699828386307,60887472,0.0,0.0
2023-12-07 00:00:00+00:00,0.052347999066114426,0.0562559999525547,0.052347999066114426,0.05459199845790863,117329959,0.0,0.0
2023-12-08 00:00:00+00:00,0.05460000038146973,0.05505400151014328,0.05258699879050255,0.05498899891972542,56054977,0.0,0.0
2023-12-09 00:00:00+00:00,0.054993998259305954,0.0594169981777668,0.05443599820137024,0.05917700007557869,66167766,0.0,0.0
2023-12-10 00:00:00+00:00,0.0591760016977787,0.061615001410245895,0.05893800035119057,0.0592770017683506,74135124,0.0,0.0
2023-12-11 00:00:00+00:00,0.05927500128746033,0.06078699976205826,0.057486001402139664,0.05978799983859062,57864721,0.0,0.0
2023-12-12 00:00:00+00:00,0.05978899821639061,0.06042499840259552,0.05462599918246269,0.05653199926018715,83943996,0.0,0.0
2023-12-13 00:00:00+00:00,0.056519001722335815,0.0602089986205101,0.05638999864459038,0.06005899980664253,65563563,0.0,0.0
2023-12-14 00:00:00+00:00,0.060058001428842545,0.06382100284099579,0.05773700028657913,0.06087300181388855,99576900,0.0,0.0
2023-12-15 00:00:00+00:00,0.06088599935173988,0.06648100167512894,0.06088599935173988,0.06565400213003159,93397267,0.0,0.0
2023-12-16 00:00:00+00:00,0.06564299762248993,0.06900399923324585,0.06291300058364868,0.0630199983716011,103119999,0.0,0.0
2023-12-17 00:00:00+00:00,0.06302200257778168,0.06557899713516235,0.06285800039768219,0.06296899914741516,57899663,0.0,0.0
2023-12-18 00:00:00+00:00,0.06296999752521515,0.0633779987692833,0.06148200109601021,0.06198300048708916,47964438,0.0,0.0
2023-12-19 00:00:00+00:00,0.06198599934577942,0.06275100260972977,0.0574829988181591,0.06282799690961838,73598936,0.0,0.0
2023-12-20 00:00:00+00:00,0.06283999979496002,0.06405799835920334,0.061601001769304276,0.06405799835920334,61135256,0.0,0.0
2023-12-21 00:00:00+00:00,0.0640529990196228,0.07109300047159195,0.06352999806404114,0.06883300095796585,117615026,0.0,0.0
2023-12-22 00:00:00+00:00,0.06883200258016586,0.07318799942731857,0.06751400232315063,0.07193399965763092,88884875,0.0,0.0
2023-12-23 00:00:00+00:00,0.07193999737501144,0.07404299825429916,0.06898300349712372,0.07158900052309036,89504968,0.0,0.0
2023-12-24 00:00:00+00:00,0.07158800214529037,0.07223500311374664,0.0686509981751442,0.07184100151062012,51535887,0.0,0.0
2023-12-25 00:00:00+00:00,0.07183100283145905,0.0744979977607727,0.06976400315761566,0.07124999910593033,88875154,0.0,0.0
2023-12-26 00:00:00+00:00,0.07125300168991089,0.0734729990363121,0.07031600177288055,0.07281000167131424,62283421,0.0,0.0
2023-12-27 00:00:00+00:00,0.07280799746513367,0.07287900149822235,0.0678659975528717,0.0705609992146492,85766859,0.0,0.0
2023-12-28 00:00:00+00:00,0.07056999951601028,0.0729990005493164,0.06784500181674957,0.07203999906778336,66752142,0.0,0.0
2023-12-29 00:00:00+00:00,0.0720369964838028,0.07355400174856186,0.07016099989414215,0.07031899690628052,70556533,0.0,0.0
2023-12-30 00:00:00+00:00,0.07031799852848053,0.07152000069618225,0.06842800229787827,0.0699009969830513,58784997,0.0,0.0
2023-12-31 00:00:00+00:00,0.06990200281143188,0.07040800154209137,0.06779000163078308,0.06838800013065338,40048314,0.0,0.0
2024-01-01 00:00:00+00:00,0.0683870017528534,0.07000099867582321,0.06726299971342087,0.06749100238084793,43767493,0.0,0.0
2024-01-02 00:00:00+00:00,0.067501001060009,0.07256399840116501,0.06609299778938293,0.07198099792003632,53932732,0.0,0.0
2024-01-03 00:00:00+00:00,0.07198400050401688,0.07961799949407578,0.07178100198507309,0.07683700323104858,166977174,0.0,0.0
2024-01-04 00:00:00+00:00,0.07683899998664856,0.07852499932050705,0.06556300073862076,0.0696759968996048,164137779,0.0,0.0
2024-01-05 00:00:00+00:00,0.06966699659824371,0.07041600346565247,0.06727399677038193,0.0694890022277832,80898757,0.0,0.0
2024-01-06 00:00:00+00:00,0.06948599964380264,0.06970400363206863,0.06398499757051468,0.06662199646234512,82561594,0.0,0.0
2024-01-07 00:00:00+00:00,0.06662300229072571,0.06665799766778946,0.061886999756097794,0.06249399855732918,65556913,0.0,0.0
2024-01-08 00:00:00+00:00,0.06250099837779999,0.06362199783325195,0.05906900018453598,0.05913800001144409,53837402,0.0,0.0
2024-01-09 00:00:00+00:00,0.059154000133275986,0.06447400152683258,0.05529100075364113,0.06402099877595901,88305717,0.0,0.0
2024-01-10 00:00:00+00:00,0.06403099745512009,0.0640999972820282,0.059487998485565186,0.06096800044178963,64410274,0.0,0.0
2024-01-11 00:00:00+00:00,0.060975998640060425,0.06692299991846085,0.05854399874806404,0.0653889998793602,84945397,0.0,0.0
